method,audit_policy,empty_block_policy,alpha1,score_source,n_cal_total,n_covered,n_excluded_empty,n_rank_denominator,n_rank,n_nonempty,n_empty_null_videos,n_inf_blockmax_videos,gamma,gamma_star_eff,p_min_theoretical,p_min_block,p_min_effective,emax_theoretical,emax_effective,required_emax,release_feasible,max_observed_e,mean_observed_e,candidate_budget_M,real_candidate_count,dummy_paths,released,official_supported,unsupported,unsupported_actually_true,unsupported_actually_false,unsupported_uncertain,unsupported_unlabeled,audited_released,true_released,false_released,uncertain_released,utr,audited_ftr_on_labeled_released,audited_ftr_supported_plus_labeled,conservative_ftr_uncertain_and_unlabeled_false,recall_proxy,verified_positive_removed,null_superset_size,tau_k,self_consistency_margin,best_margin_k,best_margin_tau,best_margin,selected_e_min,selected_e_mean,selected_e_max,empty_reason,empty_diagnostic
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.1,final_score_proxy,708,586,122,586,586,586,122,0,0.1568621343856925,0.1568621343856925,0.001410437235543,0.0017035775127768314,0.0017035775127768314,39.71969476571238,33.873629996856955,10.0,True,33.873629996856955,13.448160605758291,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2849,,,150,10.0,-5.514362915670668,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.1,final_score_proxy,708,586,122,586,586,586,122,0,0.1568621343856925,0.1568621343856925,0.001410437235543,0.0017035775127768314,0.0017035775127768314,39.71969476571238,33.873629996856955,10.0,True,33.873629996856955,12.118582422927865,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2849,,,175,10.0,-6.103686269583173,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.1,final_score_proxy,708,586,122,586,586,586,122,0,0.1568621343856925,0.1568621343856925,0.001410437235543,0.0017035775127768314,0.0017035775127768314,39.71969476571238,33.873629996856955,10.0,True,33.873629996856955,11.078998618378973,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2849,,,200,10.0,-6.33969062928343,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
null_superset_no_audit,remove_official_gt_matches_only,coverage_conditional,0.1,final_score_proxy,708,586,122,586,586,586,122,0,0.1568621343856925,0.1568621343856925,0.001410437235543,0.0017035775127768314,0.0017035775127768314,39.71969476571238,33.873629996856955,10.0,True,33.873629996856955,9.504610361952219,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,0,2849,,,250,10.0,-6.892410380444515,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.1,final_score_proxy,708,584,124,584,584,584,124,0,0.15694615804860262,0.15694615804860262,0.001410437235543,0.0017094017094017094,0.0017094017094017094,39.71905887205482,33.776299976401,10.0,True,33.776299976401,23.60502080282684,75,75,0,75,75,0,0,0,0,0,3,3,0,0,0.0,0.0,0.0,0.0,1.0,40,2809,10.0,3.377444756848483,36,20.833333333333332,12.942966643067667,13.377444756848483,23.60502080282684,33.776299976401,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.1,final_score_proxy,708,584,124,584,584,584,124,0,0.15694615804860262,0.15694615804860262,0.001410437235543,0.0017094017094017094,0.0017094017094017094,39.71905887205482,33.776299976401,10.0,True,33.776299976401,20.587170116533745,100,100,0,100,99,1,1,0,0,0,4,4,0,0,0.01,0.0,0.0,0.0,1.0,40,2809,10.0,0.4964655393578301,36,27.77777777777778,5.9985221986232204,10.49646553935783,20.587170116533745,33.776299976401,,
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.1,final_score_proxy,708,584,124,584,584,584,124,0,0.15694615804860262,0.15694615804860262,0.001410437235543,0.0017094017094017094,0.0017094017094017094,39.71905887205482,33.776299976401,10.0,True,33.776299976401,17.963862161211544,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,40,2809,,,36,34.72222222222222,-0.9459222458212224,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.1,final_score_proxy,708,584,124,584,584,584,124,0,0.15694615804860262,0.15694615804860262,0.001410437235543,0.0017094017094017094,0.0017094017094017094,39.71905887205482,33.776299976401,10.0,True,33.776299976401,15.851037836220232,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,40,2809,,,84,17.857142857142858,-4.4796981002943745,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.1,final_score_proxy,708,584,124,584,584,584,124,0,0.15694615804860262,0.15694615804860262,0.001410437235543,0.0017094017094017094,0.0017094017094017094,39.71905887205482,33.776299976401,10.0,True,33.776299976401,14.221441084801505,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,40,2809,,,175,10.0,-5.842768805552128,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.1,final_score_proxy,708,584,124,584,584,584,124,0,0.15694615804860262,0.15694615804860262,0.001410437235543,0.0017094017094017094,0.0017094017094017094,39.71905887205482,33.776299976401,10.0,True,33.776299976401,12.949851075961497,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,40,2809,,,200,10.0,-6.114044256468207,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
parc_track_gamma_tuned_uniform_scs,remove_official_gt_matches_and_verified_positive_for_calibration,coverage_conditional,0.1,final_score_proxy,708,584,124,584,584,584,124,0,0.15694615804860262,0.15694615804860262,0.001410437235543,0.0017094017094017094,0.0017094017094017094,39.71905887205482,33.776299976401,10.0,True,33.776299976401,11.0144585186399,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0.0,40,2809,,,250,10.0,-6.900601756526799,,,,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs
